time,open,high,low,close,Fractal High,Fractal Low,Chars,Chars,Chars,Chars,Chars,Chars,Chars
1759126500,6717.75,6721.25,6717.5,6719.75,0,0,0,0,0,0,0,0,0
1759127400,6719.75,6723.5,6719.75,6723.25,0,0,0,0,0,0,0,0,0
1759128300,6723.5,6724.75,6721.75,6722,1,0,0,0,0,0,0,0,0
1759129200,6722.5,6722.5,6717,6720.75,0,1,0,0,0,0,0,0,0
1759130100,6720.75,6724.75,6719.5,6724,0,0,0,0,0,0,0,0,0
1759131000,6724.25,6726.75,6722.75,6724,1,0,0,0,0,0,0,0,0
1759131900,6724,6725.5,6722.5,6724,0,1,0,0,0,0,0,0,0
1759132800,6723.75,6728,6723.25,6726.75,1,0,0,0,0,0,0,0,0
1759133700,6726.75,6727.25,6725.25,6727,0,0,0,0,0,0,0,0,0
1759134600,6727.25,6729.25,6726.25,6729,0,0,0,0,0,0,0,0,0
1759135500,6729,6731.5,6728.75,6731,0,0,0,0,0,0,0,0,0
1759136400,6731.25,6731.5,6729.5,6730,0,0,0,0,0,0,0,0,0
1759137300,6730,6732.25,6729.25,6730.75,0,0,0,0,0,0,0,0,0
1759138200,6730.75,6733,6729.25,6732.75,0,0,0,0,0,0,0,0,0
1759139100,6732.5,6733.75,6728.75,6729,1,0,0,0,0,0,0,0,0
1759140000,6729,6732.25,6727.75,6732.25,0,1,0,0,0,0,0,0,0
1759140900,6732,6736.25,6732,6735.75,1,0,0,0,0,0,0,0,0
1759141800,6735.75,6736,6732,6733,0,0,0,0,0,0,0,0,0
1759142700,6733,6734,6731.75,6733,0,0,0,0,0,0,0,0,0
1759143600,6733.25,6734,6725.5,6725.75,0,0,0,0,0,0,0,0,0
1759144500,6725.75,6730,6725,6725.25,0,0,0,0,0,0,0,0,0
1759145400,6725.25,6727,6723.75,6724.5,0,0,0,0,0,0,0,0,0
1759146300,6724.25,6728.75,6723.5,6728.25,0,1,0,0,0,0,0,0,0
1759147200,6728.25,6729.25,6725.5,6728.75,0,0,0,0,0,0,0,0,0
1759148100,6729,6730,6727.5,6728.5,0,0,0,0,0,0,0,0,0
1759149000,6728.75,6731.25,6727.75,6730.75,0,0,0,0,0,0,0,0,0
1759149900,6731,6734.5,6730.75,6733.25,0,0,0,0,0,0,0,0,0
1759150800,6733.25,6735.75,6729.75,6730.75,1,0,0,0,0,0,0,0,0
1759151700,6730.5,6731.5,6721,6722,0,0,0,0,0,0,0,0,0
1759152600,6722.25,6726.25,6715.75,6723,0,1,0,0,0,0,0,0,0
1759153500,6722.75,6726.25,6719.5,6723.75,0,0,0,0,0,0,0,0,0
1759154400,6724,6731,6719,6725.5,1,0,0,0,0,0,0,0,0
1759155300,6725.5,6728.75,6718.25,6726.5,0,1,0,0,0,0,0,0,0
1759156200,6726.5,6729.5,6723.75,6728.75,0,0,0,0,0,0,0,0,0
1759157100,6728.5,6730.5,6721.25,6723.25,1,0,0,0,0,0,0,0,0
1759158000,6723.25,6725.25,6715.5,6716.5,0,0,0,0,0,0,0,0,0
1759158900,6716.25,6718.5,6710,6713.5,0,0,0,0,0,0,0,0,0
1759159800,6713.75,6715,6708,6713.75,0,0,0,0,0,0,0,0,0
1759160700,6713.5,6714,6706.25,6711,0,1,0,0,0,0,0,0,0
1759161600,6711,6716,6707.25,6715.25,0,0,0,0,0,0,0,0,0
1759162500,6715.25,6716,6708.25,6712.75,1,0,0,0,0,0,0,0,0
1759163400,6712.75,6715.25,6708.5,6709,0,0,0,0,0,0,0,0,0
1759164300,6708.75,6710.75,6706.25,6708.5,0,0,0,0,0,0,0,0,0
1759165200,6708.5,6708.75,6702,6703.5,0,0,0,0,0,0,0,0,0
1759166100,6703.25,6706.25,6702,6703.25,0,0,0,0,0,0,0,0,0
1759167000,6703.5,6704.75,6699.25,6703.5,0,1,0,0,0,0,0,0,0
1759167900,6703.25,6709,6703,6707.25,0,0,0,0,0,0,0,0,0
1759168800,6707.5,6711.25,6707,6710.75,0,0,0,0,0,0,0,0,0
1759169700,6710.75,6714,6709.5,6713,0,0,0,0,0,0,0,0,0
1759170600,6713,6714,6708.75,6711,1,1,0,0,0,0,0,0,0
1759171500,6710.75,6713,6710.25,6711.75,0,0,0,0,0,0,0,0,0
1759172400,6711.5,6711.75,6702,6703.25,0,0,0,0,0,0,0,0,0
1759173300,6703,6706.5,6696.25,6704.5,0,1,0,0,0,0,0,0,0
1759174200,6704.25,6712.5,6704,6711,0,0,0,0,0,0,0,0,0
1759175100,6711,6716,6708,6714.25,0,0,0,0,0,0,0,0,0
1759176000,6714.5,6716,6711.5,6713,1,0,0,0,0,0,0,0,0
1759176900,6713,6713.5,6711.75,6713,0,0,0,0,0,0,0,0,0
1759177800,6713.25,6713.25,6710.5,6710.5,0,0,0,0,0,0,0,0,0
1759178700,6710.75,6710.75,6706.75,6708.5,0,1,0,0,0,0,0,0,0
1759183200,6708.25,6711,6707.5,6708.75,1,0,0,0,0,0,0,0,0
1759184100,6708.75,6709,6707.25,6707.75,0,1,0,0,0,0,0,0,0
1759185000,6707.75,6710.25,6707.75,6710.25,0,0,0,0,0,0,0,0,0
1759185900,6710.25,6714,6710,6713.5,1,0,0,0,0,0,0,0,0
1759186800,6713.5,6713.75,6711.5,6712,0,0,0,0,0,0,0,0,0
1759187700,6712.25,6713.5,6712,6713,0,0,0,0,0,0,0,0,0
1759188600,6713,6715,6712.75,6714.5,0,0,0,0,0,0,0,0,0
1759189500,6714.5,6715,6711,6711.25,1,0,0,0,0,0,0,0,0
1759190400,6711.25,6712.25,6707,6710,0,1,0,0,0,0,0,0,0
1759191300,6710,6712,6709.5,6710.75,0,0,0,0,0,0,0,0,0
1759192200,6710.5,6713.5,6710,6712.75,0,0,0,0,0,0,0,0,0
1759193100,6712.75,6715.5,6712,6714.25,1,0,0,0,0,0,0,0,0
1759194000,6714.5,6714.5,6709.75,6710.5,0,1,0,0,0,0,0,0,0
1759194900,6710.75,6714.25,6710.25,6711.75,0,0,0,0,0,0,0,0,0
1759195800,6711.5,6712,6709.25,6710.25,0,0,0,0,0,0,0,0,0
1759196700,6710.25,6710.5,6707.5,6709.75,0,1,0,0,0,0,0,0,0
1759197600,6709.75,6710.75,6709,6710,0,0,0,0,0,0,0,0,0
1759198500,6710,6711.5,6709.75,6710.25,0,0,0,0,0,0,0,0,0
1759199400,6710.5,6713.25,6709,6712.75,0,1,0,0,0,0,0,0,0
1759200300,6712.75,6715.75,6711.75,6714.75,1,0,0,0,0,0,0,0,0
1759201200,6715,6715.5,6713,6713.25,0,0,0,0,0,0,0,0,0
1759202100,6713.25,6715.5,6712.5,6715,0,1,0,0,0,0,0,0,0
1759203000,6715,6717.25,6714.5,6716,1,0,0,0,0,0,0,0,0
1759203900,6715.75,6715.75,6713.25,6713.25,0,0,0,0,0,0,0,0,0
1759204800,6713.5,6714,6712.25,6713.25,0,0,0,0,1,0,0,0,0
1759205700,6713.25,6713.5,6709.5,6710.5,0,0,0,0,0,0,0,0,0
1759206600,6710.5,6711.25,6709,6710.25,0,0,0,0,0,0,0,0,0
1759207500,6710.5,6710.75,6708.75,6708.75,0,0,0,0,0,0,0,0,0
1759208400,6708.75,6710,6707.5,6709.25,0,1,0,0,0,0,0,0,0
1759209300,6709.5,6712.5,6709,6711.75,0,0,0,0,0,0,0,0,0
1759210200,6711.75,6712.5,6709.5,6710,0,0,0,0,0,0,0,0,0
1759211100,6710,6713,6710,6711.75,0,0,0,0,0,0,0,0,0
1759212000,6712,6714.25,6710.5,6713.75,0,0,0,0,0,0,0,0,0
1759212900,6714,6715.5,6713,6714,0,0,0,0,0,0,0,0,0
1759213800,6714.25,6715.75,6711.25,6712,1,0,0,0,0,0,0,0,0
1759214700,6712,6712.25,6705.25,6705.75,0,0,0,0,0,0,0,0,0
1759215600,6706,6707.25,6702,6702.5,0,0,0,0,0,0,0,0,0
1759216500,6702.5,6705.75,6700.75,6705,0,0,0,0,0,0,0,0,0
1759217400,6704.5,6705.25,6694.25,6696.75,0,1,0,0,0,0,0,0,0
1759218300,6696.75,6703.25,6695.5,6702.75,0,0,0,0,0,0,0,0,0
1759219200,6702.25,6702.25,6695.75,6699.5,0,0,0,0,0,0,0,0,0
1759220100,6699.5,6703,6699.5,6700.75,0,0,0,0,0,0,0,0,0
1759221000,6700.75,6703.75,6699.75,6702,0,0,0,0,0,0,0,0,0
1759221900,6702.25,6705.25,6701.75,6702.75,1,0,0,0,0,0,0,0,0
1759222800,6702.75,6704,6700.25,6701.25,0,0,0,0,0,0,0,0,0
1759223700,6701.25,6703.75,6700.25,6703.25,0,1,0,0,0,0,0,0,0
1759224600,6703.25,6705.5,6700.75,6702.25,1,0,0,0,0,0,0,0,0
1759225500,6702.25,6702.25,6699.5,6701.25,0,0,0,0,0,0,0,0,0
1759226400,6701,6704.5,6699,6699.75,1,0,0,0,0,0,0,0,0
1759227300,6699.75,6700.5,6696.75,6698.75,0,0,0,0,0,0,0,0,0
1759228200,6699,6700,6695.75,6700,0,1,0,0,0,0,0,0,0
1759229100,6700,6704.25,6700,6703.25,0,0,0,0,0,0,0,0,0
1759230000,6703.25,6704.75,6700.25,6702.25,1,0,0,0,0,0,0,0,0
1759230900,6702,6702.25,6699,6702.25,0,1,0,0,0,0,0,0,0
1759231800,6702,6704,6701.5,6703.25,0,0,0,0,0,0,0,0,0
1759232700,6703.25,6704.25,6698.75,6701.5,1,0,0,0,0,0,0,0,0
1759233600,6701.5,6702.5,6698.25,6699,0,0,0,0,0,0,0,0,0
1759234500,6698.75,6704.75,6698.25,6704.25,0,1,0,0,0,0,0,0,0
1759235400,6704.5,6710.5,6703.5,6709.5,1,0,0,0,0,0,0,0,0
1759236300,6709.5,6710.25,6707.25,6708.25,0,0,0,0,0,0,0,0,0
1759237200,6708.25,6708.5,6704,6706.25,0,0,0,0,0,0,0,0,0
1759238100,6706.25,6707.25,6703.5,6706.75,0,0,0,0,0,0,0,0,0
1759239000,6706.5,6709.75,6699.5,6708,0,0,0,0,0,0,0,0,0
1759239900,6708,6710,6696.75,6707.75,0,1,0,0,0,0,0,0,0
1759240800,6707.75,6713,6699.5,6704.25,1,0,0,0,0,0,0,0,0
1759241700,6704,6711.25,6703.5,6706,0,0,0,0,0,0,0,0,0
1759242600,6705.75,6710.25,6693.75,6701,0,1,0,0,0,0,0,0,0
1759243500,6700.75,6711.5,6700.75,6709.5,0,0,0,0,0,0,0,0,0
1759244400,6709.5,6713.75,6705.5,6705.75,1,0,0,0,0,0,0,0,0
1759245300,6705.75,6707,6692.75,6699.5,0,1,0,0,0,0,0,0,0
1759246200,6699.25,6704,6695.75,6697.75,0,0,0,0,0,0,0,0,0
1759247100,6697.5,6708.75,6697,6707.25,0,0,0,0,0,0,0,0,0
1759248000,6707.25,6708.75,6703,6705.25,0,0,0,0,0,0,0,0,0
1759248900,6705.25,6718,6704.25,6711.25,1,0,0,0,0,0,0,0,0
1759249800,6711.25,6713.75,6709.5,6713.75,0,0,0,0,0,0,0,0,0
1759250700,6713.75,6714.25,6703,6705,1,0,0,0,0,0,0,0,0
1759251600,6705,6706.25,6697.5,6700.75,0,0,0,0,0,0,0,0,0
1759252500,6700.5,6702.5,6694.25,6697.75,0,1,0,0,0,0,0,0,0
1759253400,6697.75,6700.5,6694.5,6698.75,0,0,0,0,0,0,0,0,0
1759254300,6698.5,6707.75,6698.25,6702,0,0,0,0,0,0,0,0,0
1759255200,6701.75,6715,6700.75,6713.5,0,0,0,0,0,0,0,0,0
1759256100,6713.75,6717,6711.25,6715.5,0,0,0,0,0,0,0,0,0
1759257000,6715.25,6720.25,6712.75,6719.75,0,0,0,0,0,0,0,0,0
1759257900,6719.75,6723.25,6718.5,6721,0,0,0,0,0,0,0,0,0
1759258800,6721.25,6725.5,6720.25,6723.25,0,0,0,0,0,0,0,0,0
1759259700,6723.25,6732.5,6721.75,6730.75,0,0,0,0,0,0,0,0,0
1759260600,6731,6734.5,6725.75,6727.25,0,0,0,0,0,0,0,0,0
1759261500,6727,6743.75,6726.75,6737.25,1,0,0,0,0,0,0,0,0
1759262400,6737,6738.75,6724.75,6725.75,0,0,0,0,0,0,0,0,0
1759263300,6725.5,6728.25,6724.75,6725.75,0,0,0,0,0,0,0,0,0
1759264200,6725.75,6726,6722,6722.75,0,1,0,0,0,0,0,0,0
1759265100,6722.5,6726.25,6722.25,6724.5,0,0,0,0,0,0,0,0,0
1759269600,6725,6730.75,6723.75,6729.75,0,0,0,0,0,0,0,0,0
1759270500,6729.5,6732,6727.75,6731.75,0,0,0,0,0,0,0,0,0
1759271400,6731.75,6733.25,6728.5,6730,1,0,0,0,0,0,0,0,0
1759272300,6729.75,6729.75,6720.75,6724,0,0,0,0,0,0,0,0,0
1759273200,6724,6725.5,6720.25,6724.25,0,1,0,0,0,0,0,0,0
1759274100,6724.5,6726.75,6723.25,6724.5,1,0,0,0,0,0,0,0,0
1759275000,6724.75,6726,6724,6724.75,0,0,0,0,0,0,0,0,0
1759275900,6724.75,6726,6723,6723.5,0,0,0,0,0,0,0,0,0
1759276800,6723.5,6724.75,6720.5,6721.25,0,0,0,0,0,0,0,0,0
1759277700,6721.5,6721.5,6714.25,6715,0,1,0,0,0,0,0,0,0
1759278600,6715,6717.75,6714.5,6717.25,0,0,0,0,0,0,0,0,0
1759279500,6717,6718.75,6713.5,6714.75,1,0,0,0,0,0,0,0,0
1759280400,6714.75,6715.5,6711.75,6712.5,0,1,0,0,0,0,0,0,0
1759281300,6712.5,6716.75,6712.5,6716.25,0,0,0,0,0,0,0,0,0
1759282200,6716.25,6717,6713.5,6716.5,1,0,0,0,0,0,0,0,0
1759283100,6716.5,6716.75,6714.25,6714.5,0,0,0,0,0,0,0,0,0
1759284000,6714.5,6715,6711.25,6711.75,0,1,0,0,0,0,0,0,0
1759284900,6712,6715.25,6711.5,6714.25,1,0,0,0,0,0,0,0,0
1759285800,6714,6714.25,6710.25,6711.25,0,0,0,0,0,0,0,0,0
1759286700,6711.25,6712,6710,6710.75,0,0,0,0,0,0,0,0,0
1759287600,6711,6711.25,6707.5,6708,0,0,0,0,0,0,0,0,0
1759288500,6707.75,6708.5,6706.25,6707.5,0,0,0,0,0,0,0,0,0
1759289400,6707.25,6707.75,6706.25,6706.25,0,0,0,0,0,0,0,0,0
1759290300,6706.25,6709,6706,6708.25,0,1,0,0,0,0,0,0,0
1759291200,6708.5,6710.75,6708,6709,1,0,0,0,0,1,0,0,0
1759292100,6709,6710,6707.5,6709.75,0,1,0,0,0,0,0,0,0
1759293000,6709.75,6710.25,6708.75,6709.25,0,0,0,0,0,0,0,0,0
1759293900,6709.5,6710.5,6708,6708.5,1,0,0,0,0,0,0,0,0
1759294800,6708.75,6709.75,6707.5,6707.75,0,0,0,0,0,0,0,0,0
1759295700,6707.5,6707.75,6705,6705.75,0,0,0,0,0,0,0,0,0
1759296600,6705.5,6707,6704.75,6706.25,0,0,0,0,0,0,0,0,0
1759297500,6706.5,6707.75,6704,6704.5,1,0,0,0,0,0,0,0,0
1759298400,6704.5,6707,6703.5,6704.5,0,0,0,0,0,0,0,0,0
1759299300,6704.5,6704.75,6702,6702.25,0,0,0,0,0,0,0,0,0
1759300200,6702.5,6703.25,6698,6698,0,0,0,0,0,0,0,0,0
1759301100,6697.75,6698,6680,6683.5,0,1,0,0,0,0,0,0,0
1759302000,6683.25,6691,6680.5,6683,0,0,0,0,0,0,0,0,0
1759302900,6682.75,6689.75,6682.5,6687.25,0,0,0,0,0,0,0,0,0
1759303800,6687.25,6690.5,6684.25,6685.75,1,0,0,0,0,0,0,0,0
1759304700,6685.5,6690,6683.5,6687.5,0,1,0,0,0,0,0,0,0
1759305600,6687.5,6688.25,6684,6686.5,0,0,0,0,0,0,0,0,0
1759306500,6686.75,6688.25,6684.25,6687.5,0,0,0,0,0,0,0,0,0
1759307400,6687.5,6698.5,6687.25,6697.5,0,0,0,0,0,0,0,0,0
1759308300,6697.75,6698.75,6695,6696.25,0,0,0,0,0,0,0,0,0
1759309200,6696,6702,6695.25,6700.5,0,0,0,0,0,0,0,0,0
1759310100,6700.5,6705.75,6699.5,6704.5,1,0,0,0,0,0,0,0,0
1759311000,6704.5,6705.25,6700.5,6701.75,0,0,0,0,0,0,0,0,0
1759311900,6702,6703.75,6701.25,6702,0,0,0,0,0,0,0,0,0
1759312800,6702,6705.5,6701.75,6703.5,1,0,0,0,0,0,0,0,0
1759313700,6703.75,6705.25,6700.5,6700.75,0,0,0,0,0,0,0,0,0
1759314600,6700.5,6703,6697.75,6698.75,0,1,0,0,0,0,0,0,0
1759315500,6698.5,6700.75,6698.25,6699.25,0,0,0,0,0,0,0,0,0
1759316400,6699.5,6706.75,6699.25,6705.75,0,0,0,0,0,0,0,0,0
1759317300,6705.75,6708.5,6705.25,6708.25,0,0,0,0,0,0,0,0,0
1759318200,6708.5,6711.25,6707.25,6710,0,0,0,0,0,0,0,0,0
1759319100,6710,6715.5,6709.5,6714.5,0,0,0,0,0,0,0,0,0
1759320000,6714.25,6715.5,6709.75,6712,1,0,0,0,0,0,0,0,0
1759320900,6711.75,6714.5,6702,6710,0,1,0,0,0,0,0,0,0
1759321800,6710.25,6714.5,6707.5,6711,0,0,0,0,0,0,0,0,0
1759322700,6711.25,6714.5,6708.25,6710.5,0,0,0,0,0,0,0,0,0
1759323600,6710.5,6713.75,6709.25,6710.75,0,0,0,0,0,0,0,0,0
1759324500,6710.75,6712.25,6705.25,6706.75,0,1,0,0,0,0,0,0,0
1759325400,6706.75,6729,6706,6727.5,1,0,0,0,0,0,0,0,0
1759326300,6727.5,6727.75,6705.25,6714,0,1,0,0,0,0,0,0,0
1759327200,6713.25,6722.5,6706,6721.5,0,0,0,0,0,0,0,0,0
1759328100,6721.75,6732.25,6721,6730.25,0,0,0,0,0,0,0,0,0
1759329000,6730.25,6735.75,6727.5,6730,1,0,0,0,0,0,0,0,0
1759329900,6730,6733.5,6728,6733,0,0,0,0,0,0,0,0,0
1759330800,6733,6737.75,6732.25,6736.25,0,0,0,0,0,0,0,0,0
1759331700,6736.25,6739.5,6732.75,6738,0,0,0,0,0,0,0,0,0
1759332600,6738,6745.5,6738,6744.75,0,0,0,0,0,0,0,0,0
1759333500,6744.75,6747,6744,6744.75,1,0,0,0,0,0,0,0,0
1759334400,6745,6746.75,6743,6744.75,0,0,0,0,0,0,0,0,0
1759335300,6744.75,6746.5,6741,6744,0,0,0,0,0,0,0,0,0
1759336200,6744,6745.5,6741,6741.25,0,0,0,0,0,0,0,0,0
1759337100,6741.25,6744.5,6739,6744,0,1,0,0,0,0,0,0,0
1759338000,6744,6750.5,6743,6748.75,0,0,0,0,0,0,0,0,0
1759338900,6748.75,6756.5,6748.75,6755,1,0,0,0,0,0,0,0,0
1759339800,6755,6755.75,6751.25,6753.5,0,0,0,0,0,0,0,0,0
1759340700,6753.5,6755.25,6751.25,6754.75,0,0,0,0,0,0,0,0,0
1759341600,6754.75,6762.75,6754.25,6761.25,0,0,0,0,0,0,0,0,0
1759342500,6761.5,6764.75,6760.5,6763.25,0,0,0,0,0,0,0,0,0
1759343400,6763.25,6768,6762.75,6767,0,0,0,0,0,0,0,0,0
1759344300,6767,6769,6765.5,6766.75,0,0,0,0,0,0,0,0,0
1759345200,6766.75,6769.25,6764.25,6766.75,1,0,0,0,0,0,0,0,0
1759346100,6766.5,6767.25,6762.5,6766.75,0,1,0,0,0,0,0,0,0
1759347000,6766.5,6768,6763,6763.25,0,0,0,0,0,0,0,0,0
1759347900,6763,6768,6760.5,6760.5,1,0,0,0,0,0,0,0,0
1759348800,6760.75,6761.25,6755,6755.25,0,0,0,0,0,0,0,0,0
1759349700,6755.25,6758,6755,6755.75,0,0,0,0,0,0,0,0,0
1759350600,6755.5,6758.5,6755,6756.75,1,0,0,0,0,0,0,0,0
1759351500,6756.75,6757.5,6755.5,6756.75,0,0,0,0,0,0,0,0,0
1759356000,6757.25,6760.5,6755,6760.25,0,1,0,0,0,0,0,0,0
1759356900,6760,6760.5,6758.75,6760.25,0,0,0,0,0,0,0,0,0
1759357800,6760.25,6760.75,6758.75,6759.75,1,0,0,0,0,0,0,0,0
1759358700,6760,6760.5,6758,6758.25,0,0,0,0,0,0,0,0,0
1759359600,6758.25,6759.5,6757.5,6759,0,1,0,0,0,0,0,0,0
1759360500,6759,6761.5,6759,6760.75,1,0,0,0,0,0,0,0,0
1759361400,6760.75,6761,6756,6759,0,1,0,0,0,0,0,0,0
1759362300,6759.25,6761,6757.5,6759.5,0,0,0,0,0,0,0,0,0
1759363200,6759.75,6761.5,6758.75,6760.75,0,0,0,0,0,0,0,0,0
1759364100,6760.5,6764.5,6760.5,6763.25,0,0,0,0,0,0,0,0,0
1759365000,6763.5,6766,6762.5,6766,0,0,0,0,0,0,0,0,0
1759365900,6766,6769,6765.75,6767.75,0,0,0,0,0,0,0,0,0
1759366800,6767.75,6770,6765,6769.5,0,1,0,0,0,0,0,0,0
1759367700,6769.5,6771.25,6769.25,6770,1,0,0,0,0,0,0,0,0
1759368600,6770,6770.25,6767.25,6769,0,1,0,0,0,0,0,0,0
1759369500,6769,6771.75,6769,6771.25,1,0,0,0,0,0,0,0,0
1759370400,6771.25,6771.5,6766.75,6767,0,0,0,0,0,0,0,0,0
1759371300,6767,6767.5,6765.75,6766.25,0,0,0,0,0,0,0,0,0
1759372200,6766.25,6767,6765.25,6766.75,0,1,0,0,0,0,0,0,0
1759373100,6766.75,6767,6765.5,6766.75,0,0,0,0,0,0,0,0,0
1759374000,6766.75,6767.25,6764.75,6767,0,0,0,0,0,0,0,0,0
1759374900,6767,6768,6764.75,6765.5,1,0,0,0,0,0,0,0,0
1759375800,6765.25,6765.75,6763.5,6765,0,1,0,0,0,0,0,0,0
1759376700,6765.25,6768.25,6764.5,6767.5,0,0,0,0,0,0,0,0,0
1759377600,6767.5,6771,6766.75,6768.75,1,0,0,0,0,0,1,0,0
1759378500,6768.75,6768.75,6764.5,6767,0,1,0,0,0,0,0,0,0
1759379400,6767.25,6768,6766,6767.5,0,0,0,0,0,0,0,0,0
1759380300,6767.5,6769.5,6767.5,6769,0,0,0,0,0,0,0,0,0
1759381200,6768.75,6771.5,6768.75,6769.75,1,0,0,0,0,0,0,0,0
1759382100,6769.75,6770.5,6767.5,6769.25,0,1,0,0,0,0,0,0,0
1759383000,6769.25,6769.75,6768,6768.25,0,0,0,0,0,0,0,0,0
1759383900,6768.5,6770.25,6768.25,6768.5,0,0,0,0,0,0,0,0,0
1759384800,6768.5,6770.25,6765.25,6766.75,1,0,0,0,0,0,0,0,0
1759385700,6766.75,6767,6765,6765.75,0,0,0,0,0,0,0,0,0
1759386600,6766,6768.25,6764.25,6768.25,0,1,0,0,0,0,0,0,0
1759387500,6768,6768.5,6765,6765.75,0,0,0,0,0,0,0,0,0
1759388400,6765.75,6770.5,6763.75,6769,1,1,0,0,0,0,0,0,0
1759389300,6769,6770,6765.5,6767,0,0,0,0,0,0,0,0,0
1759390200,6766.75,6769.5,6765,6767.5,0,1,0,0,0,0,0,0,0
1759391100,6767.5,6769,6766.5,6767.75,0,0,0,0,0,0,0,0,0
1759392000,6768,6774.25,6767.75,6770,0,0,0,0,0,0,0,0,0
1759392900,6770.25,6775,6770.25,6773.25,1,0,0,0,0,0,0,0,0
1759393800,6773.25,6773.75,6771,6772.25,0,0,0,0,0,0,0,0,0
1759394700,6772.5,6774,6771.5,6774,1,0,0,0,0,0,0,0,0
1759395600,6773.75,6773.75,6771,6772.5,0,0,0,0,0,0,0,0,0
1759396500,6772.25,6774.5,6770,6770.25,1,0,0,0,0,0,0,0,0
1759397400,6770,6770,6765.5,6768,0,1,0,0,0,0,0,0,0
1759398300,6768.25,6771.25,6768.25,6770.5,0,0,0,0,0,0,0,0,0
1759399200,6770.25,6775.25,6770,6772.25,1,0,0,0,0,0,0,0,0
1759400100,6772.25,6773.5,6771.5,6772,0,0,0,0,0,0,0,0,0
1759401000,6772.25,6774.25,6772,6772.75,1,0,0,0,0,0,0,0,0
1759401900,6773,6773,6771.25,6772.25,0,1,0,0,0,0,0,0,0
1759402800,6772.25,6776.25,6771.75,6775.25,0,0,0,0,0,0,0,0,0
1759403700,6775.25,6777,6774.25,6776.75,0,0,0,0,0,0,0,0,0
1759404600,6776.5,6777,6775,6776.25,0,0,0,0,0,0,0,0,0
1759405500,6776.25,6778.25,6774.75,6777.5,0,1,0,0,0,0,0,0,0
1759406400,6777.5,6779.5,6776,6779.5,0,0,0,0,0,0,0,0,0
